Order_Item_ID,Order_ID,Shipping_Mode_ID,Order_Date,Shipping_Date,Days_Shipping_Actual,Days_Shipping_Scheduled,Delivery_Status,Late_Delivery_Risk,Shipping_Delay_Days
62079,24779,SHP-3,2015-12-28,2016-01-02,5,2,Late delivery,1,3
62076,24778,SHP-1,2015-12-28,2015-12-30,2,1,Late delivery,1,1
62066,24773,SHP-4,2015-12-28,2016-01-01,4,4,Shipping on time,0,0
62042,24766,SHP-4,2015-12-28,2015-12-30,2,4,Advance shipping,0,-2
62036,24764,SHP-4,2015-12-28,2016-01-02,5,4,Late delivery,1,1
62031,24762,SHP-3,2015-12-28,2015-12-31,3,2,Late delivery,1,1
62017,24759,SHP-1,2015-12-28,2015-12-30,2,1,Late delivery,1,1
62009,24755,SHP-2,2015-12-28,2015-12-28,0,0,Shipping on time,0,0
62003,24753,SHP-4,2015-12-28,2016-01-01,4,4,Shipping on time,0,0
61990,24748,SHP-4,2015-12-28,2016-01-01,4,4,Shipping on time,0,0
61983,24744,SHP-4,2015-12-28,2016-01-02,5,4,Late delivery,1,1
61981,24741,SHP-2,2015-12-28,2015-12-28,0,0,Shipping on time,0,0
61977,24740,SHP-2,2015-12-28,2015-12-28,0,0,Shipping on time,0,0
61971,24738,SHP-2,2015-12-28,2015-12-28,0,0,Shipping on time,0,0
61968,24736,SHP-4,2015-12-28,2015-12-30,2,4,Advance shipping,0,-2
61947,24729,SHP-3,2015-12-27,2016-01-01,5,2,Late delivery,1,3
61944,24729,SHP-3,2015-12-27,2016-01-01,5,2,Late delivery,1,3
61929,24722,SHP-3,2015-12-27,2015-12-30,3,2,Late delivery,1,1
61927,24722,SHP-3,2015-12-27,2015-12-30,3,2,Late delivery,1,1
61918,24719,SHP-4,2015-12-27,2016-01-01,5,4,Late delivery,1,1
61905,24715,SHP-3,2015-12-27,2016-01-02,6,2,Late delivery,1,4
61900,24713,SHP-4,2015-12-27,2015-12-31,4,4,Shipping on time,0,0
61881,24707,SHP-1,2015-12-27,2015-12-29,2,1,Late delivery,1,1
61878,24707,SHP-1,2015-12-27,2015-12-29,2,1,Late delivery,1,1
61859,24699,SHP-4,2015-12-27,2016-01-01,5,4,Late delivery,1,1
61847,24694,SHP-1,2015-12-27,2015-12-29,2,1,Late delivery,1,1
61842,24693,SHP-1,2015-12-27,2015-12-29,2,1,Late delivery,1,1
61798,24675,SHP-4,2015-12-27,2016-01-02,6,4,Late delivery,1,2
61793,24674,SHP-4,2015-12-27,2016-01-01,5,4,Late delivery,1,1
61777,24668,SHP-4,2015-12-27,2015-12-31,4,4,Shipping on time,0,0
61774,24667,SHP-4,2015-12-27,2015-12-30,3,4,Advance shipping,0,-1
61772,24666,SHP-4,2015-12-27,2015-12-29,2,4,Advance shipping,0,-2
61752,24660,SHP-4,2015-12-26,2016-01-01,6,4,Late delivery,1,2
61738,24655,SHP-4,2015-12-26,2016-01-01,6,4,Late delivery,1,2
61733,24654,SHP-4,2015-12-26,2015-12-31,5,4,Late delivery,1,1
61730,24653,SHP-3,2015-12-26,2015-12-30,4,2,Shipping canceled,0,2
61728,24653,SHP-3,2015-12-26,2015-12-30,4,2,Shipping canceled,0,2
61701,24644,SHP-1,2015-12-26,2015-12-28,2,1,Late delivery,1,1
61700,24644,SHP-1,2015-12-26,2015-12-28,2,1,Late delivery,1,1
61695,24642,SHP-1,2015-12-26,2015-12-28,2,1,Late delivery,1,1
61668,24631,SHP-4,2015-12-26,2015-12-28,2,4,Advance shipping,0,-2
61613,24604,SHP-4,2015-12-26,2015-12-31,5,4,Late delivery,1,1
61611,24603,SHP-4,2015-12-26,2015-12-30,4,4,Shipping on time,0,0
61598,24598,SHP-1,2015-12-26,2015-12-28,2,1,Late delivery,1,1
61587,24595,SHP-3,2015-12-26,2016-01-01,6,2,Late delivery,1,4
61586,24594,SHP-4,2015-12-26,2015-12-31,5,4,Late delivery,1,1
61560,24585,SHP-4,2015-12-25,2015-12-31,6,4,Late delivery,1,2
61554,24584,SHP-4,2015-12-25,2015-12-30,5,4,Late delivery,1,1
61549,24582,SHP-4,2015-12-25,2015-12-28,3,4,Advance shipping,0,-1
61537,24578,SHP-4,2015-12-25,2015-12-29,4,4,Shipping on time,0,0
61521,24572,SHP-3,2015-12-25,2015-12-28,3,2,Late delivery,1,1
61514,24570,SHP-4,2015-12-25,2015-12-31,6,4,Shipping canceled,0,2
61500,24563,SHP-3,2015-12-25,2015-12-29,4,2,Late delivery,1,2
61496,24562,SHP-1,2015-12-25,2015-12-27,2,1,Late delivery,1,1
61476,24555,SHP-4,2015-12-25,2015-12-31,6,4,Late delivery,1,2
61450,24546,SHP-3,2015-12-25,2015-12-27,2,2,Shipping on time,0,0
61439,24542,SHP-3,2015-12-25,2015-12-28,3,2,Late delivery,1,1
61436,24540,SHP-4,2015-12-25,2015-12-31,6,4,Late delivery,1,2
61433,24539,SHP-4,2015-12-25,2015-12-30,5,4,Late delivery,1,1
61432,24539,SHP-4,2015-12-25,2015-12-30,5,4,Late delivery,1,1
61430,24538,SHP-4,2015-12-25,2015-12-29,4,4,Shipping on time,0,0
61426,24537,SHP-4,2015-12-25,2015-12-28,3,4,Advance shipping,0,-1
61425,24537,SHP-4,2015-12-25,2015-12-28,3,4,Advance shipping,0,-1
61420,24535,SHP-4,2015-12-25,2015-12-31,6,4,Late delivery,1,2
61386,24525,SHP-4,2015-12-24,2015-12-30,6,4,Late delivery,1,2
61376,24521,SHP-4,2015-12-24,2015-12-26,2,4,Advance shipping,0,-2
61365,24517,SHP-4,2015-12-24,2015-12-27,3,4,Advance shipping,0,-1
61360,24515,SHP-4,2015-12-24,2015-12-30,6,4,Late delivery,1,2
61353,24512,SHP-4,2015-12-24,2015-12-27,3,4,Advance shipping,0,-1
61334,24506,SHP-4,2015-12-24,2015-12-26,2,4,Shipping canceled,0,-2
61271,24482,SHP-4,2015-12-24,2015-12-27,3,4,Advance shipping,0,-1
61258,24477,SHP-4,2015-12-24,2015-12-27,3,4,Advance shipping,0,-1
61253,24475,SHP-4,2015-12-24,2015-12-30,6,4,Late delivery,1,2
61245,24472,SHP-4,2015-12-24,2015-12-27,3,4,Advance shipping,0,-1
61240,24471,SHP-4,2015-12-24,2015-12-26,2,4,Advance shipping,0,-2
61214,24460,SHP-1,2015-12-24,2015-12-26,2,1,Late delivery,1,1
61207,24458,SHP-1,2015-12-24,2015-12-26,2,1,Late delivery,1,1
61202,24457,SHP-4,2015-12-24,2015-12-27,3,4,Advance shipping,0,-1
61198,24456,SHP-4,2015-12-23,2015-12-25,2,4,Advance shipping,0,-2
61187,24450,SHP-4,2015-12-23,2015-12-29,6,4,Late delivery,1,2
61186,24450,SHP-4,2015-12-23,2015-12-29,6,4,Late delivery,1,2
61177,24446,SHP-3,2015-12-23,2015-12-25,2,2,Shipping on time,0,0
61175,24446,SHP-3,2015-12-23,2015-12-25,2,2,Shipping on time,0,0
61166,24444,SHP-3,2015-12-23,2015-12-28,5,2,Late delivery,1,3
61139,24435,SHP-4,2015-12-23,2015-12-29,6,4,Late delivery,1,2
61119,24428,SHP-4,2015-12-23,2015-12-27,4,4,Shipping on time,0,0
61107,24425,SHP-4,2015-12-23,2015-12-29,6,4,Late delivery,1,2
61086,24417,SHP-4,2015-12-23,2015-12-26,3,4,Advance shipping,0,-1
61080,24416,SHP-4,2015-12-23,2015-12-25,2,4,Advance shipping,0,-2
61056,24407,SHP-3,2015-12-23,2015-12-26,3,2,Late delivery,1,1
61050,24405,SHP-3,2015-12-23,2015-12-29,6,2,Late delivery,1,4
61035,24400,SHP-3,2015-12-23,2015-12-29,6,2,Late delivery,1,4
61029,24398,SHP-3,2015-12-23,2015-12-27,4,2,Late delivery,1,2
61005,24388,SHP-3,2015-12-22,2015-12-26,4,2,Late delivery,1,2
61002,24386,SHP-3,2015-12-22,2015-12-24,2,2,Shipping on time,0,0
60982,24379,SHP-4,2015-12-22,2015-12-27,5,4,Late delivery,1,1
60980,24379,SHP-4,2015-12-22,2015-12-27,5,4,Late delivery,1,1
60971,24375,SHP-4,2015-12-22,2015-12-28,6,4,Late delivery,1,2
60958,24371,SHP-3,2015-12-22,2015-12-24,2,2,Shipping on time,0,0
60955,24370,SHP-3,2015-12-22,2015-12-28,6,2,Late delivery,1,4
60954,24370,SHP-3,2015-12-22,2015-12-28,6,2,Late delivery,1,4
60950,24368,SHP-3,2015-12-22,2015-12-26,4,2,Late delivery,1,2
60946,24365,SHP-1,2015-12-22,2015-12-24,2,1,Late delivery,1,1
60916,24355,SHP-4,2015-12-22,2015-12-28,6,4,Late delivery,1,2
60879,24338,SHP-2,2015-12-22,2015-12-22,0,0,Shipping on time,0,0
60873,24330,SHP-4,2015-12-22,2015-12-28,6,4,Late delivery,1,2
60836,24317,SHP-3,2015-12-21,2015-12-24,3,2,Late delivery,1,1
60831,24316,SHP-3,2015-12-21,2015-12-23,2,2,Shipping on time,0,0
60815,24311,SHP-4,2015-12-21,2015-12-23,2,4,Advance shipping,0,-2
60812,24310,SHP-4,2015-12-21,2015-12-27,6,4,Late delivery,1,2
60804,24308,SHP-2,2015-12-21,2015-12-22,1,0,Late delivery,1,1
60801,24306,SHP-1,2015-12-21,2015-12-23,2,1,Shipping canceled,0,1
60798,24305,SHP-1,2015-12-21,2015-12-23,2,1,Late delivery,1,1
60794,24303,SHP-1,2015-12-21,2015-12-23,2,1,Late delivery,1,1
60779,24300,SHP-1,2015-12-21,2015-12-23,2,1,Late delivery,1,1
60778,24300,SHP-1,2015-12-21,2015-12-23,2,1,Late delivery,1,1
60730,24282,SHP-3,2015-12-21,2015-12-24,3,2,Late delivery,1,1
60728,24282,SHP-3,2015-12-21,2015-12-24,3,2,Late delivery,1,1
60711,24275,SHP-3,2015-12-21,2015-12-27,6,2,Late delivery,1,4
60709,24275,SHP-3,2015-12-21,2015-12-27,6,2,Late delivery,1,4
60687,24262,SHP-4,2015-12-21,2015-12-24,3,4,Advance shipping,0,-1
60683,24262,SHP-4,2015-12-21,2015-12-24,3,4,Advance shipping,0,-1
60671,24253,SHP-4,2015-12-21,2015-12-25,4,4,Shipping on time,0,0
60650,24244,SHP-3,2015-12-20,2015-12-25,5,2,Late delivery,1,3
60646,24241,SHP-4,2015-12-20,2015-12-22,2,4,Advance shipping,0,-2
60645,24241,SHP-4,2015-12-20,2015-12-22,2,4,Advance shipping,0,-2
60640,24238,SHP-4,2015-12-20,2015-12-24,4,4,Shipping on time,0,0
60635,24234,SHP-4,2015-12-20,2015-12-25,5,4,Late delivery,1,1
60634,24233,SHP-4,2015-12-20,2015-12-24,4,4,Shipping on time,0,0
60633,24232,SHP-4,2015-12-20,2015-12-23,3,4,Advance shipping,0,-1
60626,24231,SHP-4,2015-12-20,2015-12-22,2,4,Advance shipping,0,-2
60617,24227,SHP-4,2015-12-20,2015-12-23,3,4,Advance shipping,0,-1
60612,24226,SHP-4,2015-12-20,2015-12-22,2,4,Advance shipping,0,-2
60607,24224,SHP-4,2015-12-20,2015-12-25,5,4,Late delivery,1,1
60605,24223,SHP-4,2015-12-20,2015-12-24,4,4,Shipping on time,0,0
60595,24220,SHP-1,2015-12-20,2015-12-22,2,1,Late delivery,1,1
60553,24203,SHP-4,2015-12-20,2015-12-24,4,4,Shipping on time,0,0
60540,24198,SHP-1,2015-12-20,2015-12-22,2,1,Late delivery,1,1
60538,24198,SHP-1,2015-12-20,2015-12-22,2,1,Late delivery,1,1
60530,24195,SHP-1,2015-12-20,2015-12-22,2,1,Late delivery,1,1
60502,24183,SHP-4,2015-12-20,2015-12-24,4,4,Shipping on time,0,0
60497,24180,SHP-4,2015-12-19,2015-12-25,6,4,Late delivery,1,2
60495,24180,SHP-4,2015-12-19,2015-12-25,6,4,Late delivery,1,2
60475,24173,SHP-4,2015-12-19,2015-12-23,4,4,Shipping on time,0,0
60470,24172,SHP-4,2015-12-19,2015-12-22,3,4,Advance shipping,0,-1
60454,24168,SHP-4,2015-12-19,2015-12-23,4,4,Shipping on time,0,0
60453,24168,SHP-4,2015-12-19,2015-12-23,4,4,Shipping on time,0,0
60423,24156,SHP-3,2015-12-19,2015-12-21,2,2,Shipping on time,0,0
60394,24137,SHP-2,2015-12-19,2015-12-19,0,0,Shipping on time,0,0
60378,24133,SHP-2,2015-12-19,2015-12-19,0,0,Shipping on time,0,0
60377,24133,SHP-2,2015-12-19,2015-12-19,0,0,Shipping on time,0,0
60371,24129,SHP-4,2015-12-19,2015-12-24,5,4,Late delivery,1,1
60354,24123,SHP-3,2015-12-19,2015-12-23,4,2,Late delivery,1,2
60348,24121,SHP-4,2015-12-19,2015-12-21,2,4,Advance shipping,0,-2
60328,24115,SHP-4,2015-12-19,2015-12-25,6,4,Late delivery,1,2
60314,24107,SHP-3,2015-12-18,2015-12-21,3,2,Late delivery,1,1
60311,24106,SHP-3,2015-12-18,2015-12-20,2,2,Shipping on time,0,0
60304,24103,SHP-1,2015-12-18,2015-12-20,2,1,Late delivery,1,1
60298,24102,SHP-4,2015-12-18,2015-12-21,3,4,Advance shipping,0,-1
60281,24093,SHP-4,2015-12-18,2015-12-22,4,4,Shipping on time,0,0
60269,24088,SHP-3,2015-12-18,2015-12-22,4,2,Late delivery,1,2
60240,24075,SHP-3,2015-12-18,2015-12-24,6,2,Late delivery,1,4
60238,24075,SHP-3,2015-12-18,2015-12-24,6,2,Late delivery,1,4
60231,24073,SHP-2,2015-12-18,2015-12-18,0,0,Shipping canceled,0,0
60216,24066,SHP-4,2015-12-18,2015-12-20,2,4,Advance shipping,0,-2
60208,24062,SHP-4,2015-12-18,2015-12-21,3,4,Advance shipping,0,-1
60198,24060,SHP-4,2015-12-18,2015-12-24,6,4,Late delivery,1,2
60194,24058,SHP-3,2015-12-18,2015-12-22,4,2,Late delivery,1,2
60187,24052,SHP-4,2015-12-18,2015-12-21,3,4,Advance shipping,0,-1
60179,24051,SHP-4,2015-12-18,2015-12-20,2,4,Advance shipping,0,-2
60161,24044,SHP-4,2015-12-17,2015-12-22,5,4,Late delivery,1,1
60146,24039,SHP-4,2015-12-17,2015-12-22,5,4,Late delivery,1,1
60141,24038,SHP-4,2015-12-17,2015-12-21,4,4,Shipping on time,0,0
60135,24035,SHP-4,2015-12-17,2015-12-23,6,4,Late delivery,1,2
60121,24025,SHP-4,2015-12-17,2015-12-23,6,4,Late delivery,1,2
60101,24017,SHP-4,2015-12-17,2015-12-20,3,4,Advance shipping,0,-1
60100,24017,SHP-4,2015-12-17,2015-12-20,3,4,Advance shipping,0,-1
60097,24016,SHP-4,2015-12-17,2015-12-19,2,4,Advance shipping,0,-2
60070,24005,SHP-2,2015-12-17,2015-12-17,0,0,Shipping on time,0,0
60044,23990,SHP-4,2015-12-17,2015-12-23,6,4,Late delivery,1,2
60013,23972,SHP-4,2015-12-16,2015-12-19,3,4,Advance shipping,0,-1
60010,23972,SHP-4,2015-12-16,2015-12-19,3,4,Advance shipping,0,-1
59999,23967,SHP-4,2015-12-16,2015-12-19,3,4,Advance shipping,0,-1
59977,23957,SHP-1,2015-12-16,2015-12-18,2,1,Late delivery,1,1
59971,23955,SHP-2,2015-12-16,2015-12-17,1,0,Late delivery,1,1
59902,23931,SHP-4,2015-12-16,2015-12-18,2,4,Advance shipping,0,-2
59860,23917,SHP-1,2015-12-16,2015-12-18,2,1,Late delivery,1,1
59854,23915,SHP-1,2015-12-16,2015-12-18,2,1,Late delivery,1,1
59847,23910,SHP-3,2015-12-16,2015-12-22,6,2,Late delivery,1,4
59834,23904,SHP-3,2015-12-15,2015-12-20,5,2,Late delivery,1,3
59823,23900,SHP-4,2015-12-15,2015-12-21,6,4,Late delivery,1,2
59799,23887,SHP-4,2015-12-15,2015-12-18,3,4,Advance shipping,0,-1
59791,23885,SHP-4,2015-12-15,2015-12-21,6,4,Late delivery,1,2
59780,23883,SHP-1,2015-12-15,2015-12-17,2,1,Shipping canceled,0,1
59759,23872,SHP-4,2015-12-15,2015-12-18,3,4,Advance shipping,0,-1
59758,23872,SHP-4,2015-12-15,2015-12-18,3,4,Advance shipping,0,-1
59747,23868,SHP-3,2015-12-15,2015-12-19,4,2,Late delivery,1,2
59744,23867,SHP-4,2015-12-15,2015-12-18,3,4,Advance shipping,0,-1
59739,23866,SHP-4,2015-12-15,2015-12-17,2,4,Advance shipping,0,-2
59734,23865,SHP-4,2015-12-15,2015-12-21,6,4,Late delivery,1,2
59706,23853,SHP-1,2015-12-15,2015-12-17,2,1,Late delivery,1,1
59684,23846,SHP-4,2015-12-15,2015-12-17,2,4,Advance shipping,0,-2
59683,23846,SHP-4,2015-12-15,2015-12-17,2,4,Advance shipping,0,-2
59661,23840,SHP-4,2015-12-14,2015-12-20,6,4,Late delivery,1,2
59657,23839,SHP-4,2015-12-14,2015-12-19,5,4,Late delivery,1,1
59642,23833,SHP-3,2015-12-14,2015-12-18,4,2,Late delivery,1,2
59636,23830,SHP-4,2015-12-14,2015-12-20,6,4,Late delivery,1,2
59633,23829,SHP-4,2015-12-14,2015-12-19,5,4,Late delivery,1,1
59630,23828,SHP-4,2015-12-14,2015-12-18,4,4,Shipping on time,0,0
59620,23824,SHP-4,2015-12-14,2015-12-19,5,4,Late delivery,1,1
59588,23813,SHP-3,2015-12-14,2015-12-18,4,2,Late delivery,1,2
59587,23813,SHP-3,2015-12-14,2015-12-18,4,2,Late delivery,1,2
59579,23810,SHP-4,2015-12-14,2015-12-20,6,4,Late delivery,1,2
59565,23803,SHP-4,2015-12-14,2015-12-18,4,4,Shipping on time,0,0
59564,23803,SHP-4,2015-12-14,2015-12-18,4,4,Shipping on time,0,0
59558,23800,SHP-4,2015-12-14,2015-12-20,6,4,Late delivery,1,2
59554,23800,SHP-4,2015-12-14,2015-12-20,6,4,Late delivery,1,2
59551,23799,SHP-4,2015-12-14,2015-12-19,5,4,Late delivery,1,1
59546,23795,SHP-3,2015-12-14,2015-12-20,6,2,Late delivery,1,4
59540,23794,SHP-3,2015-12-14,2015-12-19,5,2,Shipping canceled,0,3
59537,23793,SHP-1,2015-12-14,2015-12-16,2,1,Late delivery,1,1
59532,23790,SHP-2,2015-12-14,2015-12-14,0,0,Shipping on time,0,0
59529,23789,SHP-4,2015-12-14,2015-12-19,5,4,Late delivery,1,1
59518,23784,SHP-4,2015-12-14,2015-12-19,5,4,Late delivery,1,1
59508,23780,SHP-1,2015-12-14,2015-12-16,2,1,Late delivery,1,1
59503,23778,SHP-3,2015-12-14,2015-12-18,4,2,Late delivery,1,2
59498,23776,SHP-3,2015-12-14,2015-12-16,2,2,Shipping on time,0,0
59472,23765,SHP-3,2015-12-13,2015-12-19,6,2,Late delivery,1,4
59468,23764,SHP-3,2015-12-13,2015-12-18,5,2,Late delivery,1,3
59462,23762,SHP-1,2015-12-13,2015-12-15,2,1,Late delivery,1,1
59457,23759,SHP-4,2015-12-13,2015-12-18,5,4,Late delivery,1,1
59435,23751,SHP-4,2015-12-13,2015-12-15,2,4,Advance shipping,0,-2
59379,23732,SHP-4,2015-12-13,2015-12-16,3,4,Advance shipping,0,-1
59366,23729,SHP-4,2015-12-13,2015-12-18,5,4,Late delivery,1,1
59353,23726,SHP-4,2015-12-13,2015-12-15,2,4,Advance shipping,0,-2
59323,23713,SHP-1,2015-12-13,2015-12-15,2,1,Late delivery,1,1
59320,23713,SHP-1,2015-12-13,2015-12-15,2,1,Late delivery,1,1
59300,23703,SHP-4,2015-12-12,2015-12-16,4,4,Shipping on time,0,0
59286,23695,SHP-4,2015-12-12,2015-12-18,6,4,Late delivery,1,2
59283,23693,SHP-4,2015-12-12,2015-12-16,4,4,Shipping on time,0,0
59282,23693,SHP-4,2015-12-12,2015-12-16,4,4,Shipping on time,0,0
59250,23683,SHP-3,2015-12-12,2015-12-16,4,2,Late delivery,1,2
59248,23683,SHP-3,2015-12-12,2015-12-16,4,2,Late delivery,1,2
59236,23680,SHP-3,2015-12-12,2015-12-18,6,2,Late delivery,1,4
59214,23667,SHP-4,2015-12-12,2015-12-15,3,4,Advance shipping,0,-1
59211,23663,SHP-4,2015-12-12,2015-12-16,4,4,Shipping on time,0,0
59210,23663,SHP-4,2015-12-12,2015-12-16,4,4,Shipping on time,0,0
59205,23660,SHP-3,2015-12-12,2015-12-18,6,2,Late delivery,1,4
59204,23660,SHP-3,2015-12-12,2015-12-18,6,2,Late delivery,1,4
59199,23658,SHP-1,2015-12-12,2015-12-14,2,1,Late delivery,1,1
59195,23657,SHP-1,2015-12-12,2015-12-14,2,1,Late delivery,1,1
59192,23657,SHP-1,2015-12-12,2015-12-14,2,1,Late delivery,1,1
59190,23656,SHP-1,2015-12-12,2015-12-14,2,1,Late delivery,1,1
59177,23651,SHP-4,2015-12-12,2015-12-14,2,4,Advance shipping,0,-2
59175,23651,SHP-4,2015-12-12,2015-12-14,2,4,Advance shipping,0,-2
59160,23646,SHP-4,2015-12-12,2015-12-14,2,4,Advance shipping,0,-2
59148,23640,SHP-4,2015-12-12,2015-12-18,6,4,Late delivery,1,2
59145,23639,SHP-4,2015-12-12,2015-12-17,5,4,Late delivery,1,1
59143,23639,SHP-4,2015-12-12,2015-12-17,5,4,Late delivery,1,1
59131,23636,SHP-3,2015-12-12,2015-12-14,2,2,Shipping on time,0,0
59113,23628,SHP-4,2015-12-11,2015-12-15,4,4,Shipping canceled,0,0
59104,23623,SHP-3,2015-12-11,2015-12-15,4,2,Late delivery,1,2
59100,23622,SHP-4,2015-12-11,2015-12-14,3,4,Advance shipping,0,-1
59094,23621,SHP-1,2015-12-11,2015-12-13,2,1,Late delivery,1,1
59087,23620,SHP-1,2015-12-11,2015-12-13,2,1,Late delivery,1,1
59084,23619,SHP-4,2015-12-11,2015-12-16,5,4,Late delivery,1,1
59081,23617,SHP-4,2015-12-11,2015-12-14,3,4,Advance shipping,0,-1
59076,23616,SHP-4,2015-12-11,2015-12-13,2,4,Advance shipping,0,-2
59068,23613,SHP-4,2015-12-11,2015-12-15,4,4,Shipping on time,0,0
59063,23612,SHP-4,2015-12-11,2015-12-14,3,4,Advance shipping,0,-1
59062,23612,SHP-4,2015-12-11,2015-12-14,3,4,Advance shipping,0,-1
59061,23611,SHP-4,2015-12-11,2015-12-13,2,4,Advance shipping,0,-2
59055,23608,SHP-3,2015-12-11,2015-12-15,4,2,Late delivery,1,2
59052,23607,SHP-2,2015-12-11,2015-12-12,1,0,Late delivery,1,1
59043,23602,SHP-4,2015-12-11,2015-12-14,3,4,Advance shipping,0,-1
59038,23600,SHP-4,2015-12-11,2015-12-17,6,4,Late delivery,1,2
59037,23600,SHP-4,2015-12-11,2015-12-17,6,4,Late delivery,1,2
59033,23598,SHP-3,2015-12-11,2015-12-15,4,2,Late delivery,1,2
58999,23584,SHP-4,2015-12-11,2015-12-16,5,4,Late delivery,1,1
58995,23582,SHP-4,2015-12-11,2015-12-14,3,4,Advance shipping,0,-1
58987,23578,SHP-4,2015-12-11,2015-12-15,4,4,Shipping on time,0,0
58953,23568,SHP-3,2015-12-11,2015-12-15,4,2,Late delivery,1,2
58946,23565,SHP-4,2015-12-10,2015-12-16,6,4,Late delivery,1,2
58940,23564,SHP-4,2015-12-10,2015-12-15,5,4,Late delivery,1,1
58935,23561,SHP-3,2015-12-10,2015-12-12,2,2,Shipping on time,0,0
58932,23559,SHP-3,2015-12-10,2015-12-15,5,2,Late delivery,1,3
58931,23559,SHP-3,2015-12-10,2015-12-15,5,2,Late delivery,1,3
58928,23558,SHP-4,2015-12-10,2015-12-14,4,4,Shipping on time,0,0
58912,23551,SHP-4,2015-12-10,2015-12-12,2,4,Advance shipping,0,-2
58910,23549,SHP-4,2015-12-10,2015-12-15,5,4,Shipping canceled,0,1
58909,23549,SHP-4,2015-12-10,2015-12-15,5,4,Shipping canceled,0,1
58908,23549,SHP-4,2015-12-10,2015-12-15,5,4,Shipping canceled,0,1
58896,23544,SHP-4,2015-12-10,2015-12-15,5,4,Shipping canceled,0,1
58889,23542,SHP-4,2015-12-10,2015-12-13,3,4,Advance shipping,0,-1
58888,23541,SHP-4,2015-12-10,2015-12-12,2,4,Advance shipping,0,-2
58884,23541,SHP-4,2015-12-10,2015-12-12,2,4,Advance shipping,0,-2
58868,23536,SHP-4,2015-12-10,2015-12-12,2,4,Advance shipping,0,-2
58865,23534,SHP-4,2015-12-10,2015-12-15,5,4,Late delivery,1,1
58858,23532,SHP-2,2015-12-10,2015-12-10,0,0,Shipping on time,0,0
58853,23531,SHP-2,2015-12-10,2015-12-10,0,0,Shipping on time,0,0
58851,23531,SHP-2,2015-12-10,2015-12-10,0,0,Shipping on time,0,0
58836,23523,SHP-4,2015-12-10,2015-12-14,4,4,Shipping on time,0,0
58834,23523,SHP-4,2015-12-10,2015-12-14,4,4,Shipping on time,0,0
58813,23507,SHP-2,2015-12-10,2015-12-10,0,0,Shipping on time,0,0
58797,23499,SHP-4,2015-12-10,2015-12-15,5,4,Late delivery,1,1
58781,23494,SHP-4,2015-12-09,2015-12-14,5,4,Late delivery,1,1
58766,23488,SHP-1,2015-12-09,2015-12-11,2,1,Late delivery,1,1
58765,23488,SHP-1,2015-12-09,2015-12-11,2,1,Late delivery,1,1
58763,23487,SHP-1,2015-12-09,2015-12-11,2,1,Late delivery,1,1
58757,23485,SHP-4,2015-12-09,2015-12-15,6,4,Late delivery,1,2
58742,23478,SHP-4,2015-12-09,2015-12-13,4,4,Shipping on time,0,0
58713,23464,SHP-4,2015-12-09,2015-12-14,5,4,Late delivery,1,1
58655,23443,SHP-3,2015-12-09,2015-12-13,4,2,Late delivery,1,2
58648,23442,SHP-1,2015-12-09,2015-12-11,2,1,Late delivery,1,1
58617,23433,SHP-1,2015-12-09,2015-12-11,2,1,Late delivery,1,1
58607,23428,SHP-2,2015-12-08,2015-12-09,1,0,Late delivery,1,1
58576,23416,SHP-4,2015-12-08,2015-12-10,2,4,Advance shipping,0,-2
58575,23415,SHP-4,2015-12-08,2015-12-14,6,4,Shipping canceled,0,2
58574,23415,SHP-4,2015-12-08,2015-12-14,6,4,Shipping canceled,0,2
58550,23405,SHP-3,2015-12-08,2015-12-14,6,2,Late delivery,1,4
58541,23401,SHP-4,2015-12-08,2015-12-10,2,4,Advance shipping,0,-2
58532,23396,SHP-2,2015-12-08,2015-12-09,1,0,Late delivery,1,1
58499,23377,SHP-3,2015-12-08,2015-12-11,3,2,Late delivery,1,1
58498,23377,SHP-3,2015-12-08,2015-12-11,3,2,Late delivery,1,1
58483,23371,SHP-4,2015-12-08,2015-12-10,2,4,Advance shipping,0,-2
58474,23364,SHP-4,2015-12-08,2015-12-13,5,4,Late delivery,1,1
58468,23362,SHP-3,2015-12-08,2015-12-11,3,2,Late delivery,1,1
58466,23360,SHP-3,2015-12-07,2015-12-13,6,2,Late delivery,1,4
58453,23356,SHP-1,2015-12-07,2015-12-09,2,1,Late delivery,1,1
58449,23355,SHP-4,2015-12-07,2015-12-13,6,4,Late delivery,1,2
58439,23352,SHP-3,2015-12-07,2015-12-10,3,2,Late delivery,1,1
58417,23338,SHP-3,2015-12-07,2015-12-11,4,2,Late delivery,1,2
58402,23331,SHP-3,2015-12-07,2015-12-09,2,2,Shipping on time,0,0
58401,23329,SHP-3,2015-12-07,2015-12-12,5,2,Late delivery,1,3
58400,23328,SHP-3,2015-12-07,2015-12-11,4,2,Late delivery,1,2
58398,23326,SHP-3,2015-12-07,2015-12-09,2,2,Shipping on time,0,0
58397,23326,SHP-3,2015-12-07,2015-12-09,2,2,Shipping on time,0,0
58394,23326,SHP-3,2015-12-07,2015-12-09,2,2,Shipping on time,0,0
58387,23324,SHP-3,2015-12-07,2015-12-12,5,2,Late delivery,1,3
58368,23316,SHP-1,2015-12-07,2015-12-09,2,1,Late delivery,1,1
58356,23311,SHP-4,2015-12-07,2015-12-09,2,4,Advance shipping,0,-2
